1,2,1,1,0.5,1.0,0
7,5,0,0,0.0,0.0,0
21,3,0,0,0.0,0.0,0
5,2,1,1,0.0,0.0,0
25,2,1,1,0.0,0.0,0
17,7,1,1,0.0,0.0,0
6,3,1,1,0.0,0.0,0
17,3,1,1,0.0,0.0,0
23,3,0,0,0.0,0.0,0
19,4,6,1,0.222,0.333,0
15,3,0,0,0.0,0.0,0
0,4,0,0,0.0,0.0,0
15,3,1,2,0.0,0.0,0
5,5,2,1,0.0,0.0,0
509,313,5,50,0.297,0.252,0
484,254,5,18,0.011,0.002,0
651,861,6,23,0.034,0.008,0
3,3,0,0,0.0,0.0,0
76,72,1,11,0.136,0.033,0
121,141,12,50,0.163,0.455,0
73,72,1,6,0.022,0.001,0
332,831,2,7,0.021,0.001,0
181,74,12,41,0.297,0.127,0
82,54,2,6,0.018,0.001,0
82,102,4,57,0.198,0.035,0
381,239,4,27,0.033,0.053,0
962,343,1,9,0.033,0.004,0
334,342,1,2,0.0,0.0,0
151,816,3,62,0.022,0.032,0
51,20,1,1,0.125,0.003,0
90,36,4,29,0.475,0.029,0
79,59,7,14,0.154,0.04,0
172,284,5,30,0.09,0.024,0
173,241,4,30,0.102,0.027,0
179,986,1,4,0.12,0.004,0
1992,63,2,78,0.679,1.618,0
253,357,2,14,0.241,0.02,0
52,76,14,24,0.256,0.061,0
475,341,8,42,0.315,0.42,0
1352,352,1,5,0.033,0.017,0
29,30,6,27,0.242,0.038,0
261,74,18,43,0.077,0.012,0
159,120,1,16,0.067,0.01,0
129,237,8,4,0.022,0.006,0
351,109,2,58,0.167,0.039,0
0,4,0,0,0.0,0.0,0
11,4,0,0,0.0,0.0,0
39,46,0,0,0.0,0.0,0
104,96,5,22,0.022,0.001,0
95,42,1,6,0.333,0.009,0
312,82,5,62,0.333,0.101,0
313,137,14,37,0.33,0.056,0
148,79,10,32,0.011,0.002,0
88,59,3,23,0.677,0.023,0
75,61,1,3,0.0,0.0,0
104,36,3,12,0.261,0.017,0
15,11,88,2,0.0,0.0,0
50,161,1,3,0.062,0.002,0
159,200,0,0,0.0,0.0,0
28,12894,19,36,0.011,0.014,0
343,155,3,32,0.044,0.006,0
191,423,2,19,0.027,0.003,0
68,155,3,52,0.088,0.015,0
218,100,0,0,0.0,0.0,0
12,12,3,7,0.32,0.016,0
198,164,3,17,0.033,0.007,0
53,60,10,35,0.055,0.006,0
204,133,1,2,0.125,0.002,0
207,390,8,42,0.011,0.006,0
322,260,4,23,0.022,0.004,0
89,204,6,33,0.253,0.048,0
742,212,2,14,0.022,0.035,0
790,906,2,17,0.011,0.012,0
364,330,4,29,0.202,0.048,0
140,51,6,51,0.506,0.095,0
218,334,7,39,0.157,0.095,0
554,338,8,23,0.0,0.0,0
53,74,9,44,0.066,0.014,0
241,283,8,43,0.505,0.143,0
9,14,0,0,0.0,0.0,0
101,64,0,0,0.0,0.0,0
396,764,2,44,0.5,0.28,0
310,18856,0,0,0.0,0.0,0
256,370,12,41,0.133,0.063,0
534,320,3,59,0.132,0.047,0
24,9,0,0,0.0,0.0,0
36,53,1,1,0.0,0.0,0
391,115,2,23,0.0,0.0,0
67,114,9,48,0.303,0.077,0
428,181,3,33,0.0,0.0,0
169,199,5,52,0.088,0.014,0
121,190,8,25,0.121,0.019,0
387,78,6,54,0.165,0.033,0
80,465,5,25,0.0,0.0,0
182,800,25,18,0.033,0.016,0
201,433,6,23,0.033,0.01,0
69,21,1,1,0.1,0.009,0
157,54,1,5,0.011,0.014,0
1091,206,3,43,0.244,0.206,0
474,27,1,7,0.038,0.15,0
82,73,2,13,0.067,0.007,0
35,8,0,0,0.0,0.0,0
444,32,9,36,0.436,0.415,0
7,7,1,1,0.111,0.008,0
2000,262,3,49,0.402,0.714,0
476,173,5,8,0.0,0.0,0
29,7,3,5,0.8,0.131,0
147,482,18,42,0.078,0.049,0
637,146,9,12,0.0,0.0,0
948,252,0,0,0.0,0.0,0
670,683,0,0,0.0,0.0,0
44,7,0,0,0.0,0.0,0
145,117,0,0,0.0,0.0,0
107,484,4,6,0.033,0.006,0
0,2,1,1,0.0,0.0,0
1065,187,2,70,0.055,0.046,0
299,103,5,5,0.0,0.0,0
66,237,21,25,0.322,0.055,0
1,1,0,0,0.0,0.0,0
0,2,1,1,0.0,0.0,0
245,143,7,4,0.0,0.0,0
100,45,1,37,0.0,0.0,0
44,51,0,0,0.0,0.0,0
168,401,5,54,0.065,0.016,0
300,243,8,42,0.011,0.023,0
312,86,4,47,0.115,0.286,0
17,37,5,5,0.098,0.11,0
336,214,1,20,0.011,0.02,0
124,89,1,15,0.103,0.113,0
0,1,0,0,0.0,0.0,0
1552,42,1,12,0.077,0.057,0
1668,116,1,20,0.22,0.108,0
59,26,1,10,0.047,0.004,0
441,147,4,44,0.011,0.006,0
112,241,0,0,0.0,0.0,0
29,1960,0,0,0.0,0.0,0
111,134,0,0,0.0,0.0,0
1274,644,1,13,0.0,0.0,0
504,401,0,0,0.0,0.0,0
1079,182,2,73,0.099,0.089,0
137,171,14,40,0.396,0.06,0
73,13,1,1,0.0,0.0,0
74,25,1,3,0.286,0.005,0
37,56,23,10,0.274,0.046,0
41,43,1,5,0.067,0.016,0
37,8,0,0,0.0,0.0,0
40,6,0,0,0.0,0.0,0
42,30,29,16,0.143,0.038,0
45,8,2,4,0.167,0.07,0
48,50,0,0,0.0,0.0,0
49,27,3,6,0.125,0.003,0
61,38,6,18,0.241,0.01,0
7,8,0,0,0.0,0.0,0
142,39,1,1,0.0,0.0,0
67,49,2,16,0.167,0.034,0
60,38,0,0,0.0,0.0,0
21,3,0,0,0.0,0.0,0
13,10,0,0,0.0,0.0,0
38,30,5,7,0.321,0.034,0
22,6,0,0,0.0,0.0,0
29,9,1,1,0.0,0.0,0
71,85,3,23,0.0,0.0,0
5,16,5,1,0.067,0.002,0
54,30,2,4,0.25,0.018,0
21,2,0,0,0.0,0.0,0
5,15,3,3,0.214,0.005,0
314,468,3,27,0.133,0.006,0
1479,152,1,90,0.989,30.0,0
88,152,8,44,0.297,0.059,0
457,12,0,0,0.0,0.0,0
293,60,1,5,0.154,0.083,0
333,593,11,25,0.099,0.022,0
64,74,8,12,0.308,0.086,0
284,866,3,21,0.044,0.005,0
90,140,14,37,0.242,0.054,0
346,455,1,18,0.024,0.004,0
283,37,7,32,0.244,0.027,0
446,712,6,38,0.143,0.027,0
1476,63,0,0,0.0,0.0,0
324,703,9,24,0.055,0.012,0
244,116,4,20,0.121,0.019,0
104,31,6,35,0.132,0.019,0
210,193,7,24,0.189,0.066,0
834,1043,4,23,0.022,0.008,0
374,568,7,46,0.363,0.058,0
764,79,0,0,0.0,0.0,0
1036,1240,3,21,0.216,0.237,0
761,174,10,21,0.187,0.048,0
614,52,0,0,0.011,0.022,0
517,510,3,25,0.224,0.029,0
205,58,4,18,0.679,0.015,0
105,15,1,4,0.027,0.002,0
90,143,6,44,0.222,0.021,0
312,324,5,36,0.422,0.05,0
953,205,1,7,0.129,0.017,0
1177,87136,2,4,0.024,0.002,0
419,222,10,45,0.261,1.2,0
423,374,5,45,0.056,0.012,0
222,100,1,7,0.066,0.006,0
224,285,2,21,0.209,0.042,0
139,247,6,60,0.022,0.008,0
2633,292734,18,6,0.0,0.0,0
1886,801,2,13,0.057,0.011,0
555,530,3,19,0.132,0.04,0
526,150,2,22,0.099,0.02,0
332,758,1,1,0.0,0.0,0
71,422,4,15,0.462,0.038,0
121,63,2,5,0.027,0.002,0
165,311,1,1,0.0,0.0,0
169,364,14,34,0.297,0.077,0
323,99,1,5,0.044,0.031,0
364,1007,1,2,0.0,0.0,0
94,83,1,2,0.0,0.0,0
257,120,2,37,0.0,0.0,0
713,190,13,23,0.253,0.076,0
445,90,5,59,0.736,0.215,0
95,65,6,35,0.385,0.061,0
1159,808,15,35,0.56,0.098,0
557,241,1,2,0.065,0.003,0
1579,517,0,0,0.0,0.0,0
28,5,3,4,0.222,0.4,0
1290,185,8,41,0.267,0.1,0
623,627,0,0,0.0,0.0,0
476,712,1,8,0.0,0.0,0
108,115,4,25,0.149,0.024,0
104,117,5,67,0.286,0.072,0
784,2430,1,7,0.011,0.005,0
170,330,17,34,0.132,0.046,0
122,96,1,16,0.04,0.017,0
1780,242,0,0,0.0,0.0,0
55,45,5,36,0.294,0.05,0
403,241,5,27,0.132,0.026,0
50,38,2,5,0.0,0.0,0
1993,204,1,1,0.011,0.04,0
303,137,10,20,0.099,0.019,0
1993,185,1,7,0.077,0.304,0
283,254,1,9,0.099,0.409,0
1996,206,1,9,0.099,0.429,0
245,236,1,4,0.044,0.174,0
1995,220,1,6,0.066,0.261,0
238,305,1,6,0.066,0.261,0
1996,259,1,8,0.088,0.364,0
270,296,1,8,0.088,0.444,0
1990,220,1,5,0.055,0.208,0
269,300,1,6,0.066,0.261,0
161,182,14,35,0.538,0.087,0
216,265,1,9,0.099,0.409,0
208,416,1,20,0.22,1.0,0
305,341,1,9,0.099,0.409,0
239,242,1,9,0.099,0.5,0
279,372,1,12,0.13,0.5,0
245,300,1,8,0.088,0.444,0
237,218,1,10,0.11,0.588,0
255,41,0,0,0.0,0.0,0
786,740,5,38,0.167,0.109,0
83,45,1,2,0.0,0.0,0
1875,299,0,0,0.0,0.0,0
320,259,0,0,0.0,0.0,0
47,16,2,5,0.5,1.333,0
91,21,5,12,0.069,0.057,0
1996,266,1,7,0.077,0.304,0
1036,112,1,2,0.125,0.182,0
349,602,5,46,0.033,0.006,0
928,209,0,0,0.011,0.062,0
118,15,3,8,0.071,0.002,0
144,163,2,66,0.121,0.018,0
214,336,3,57,0.315,0.076,0
375,245,5,57,0.0,0.0,0
25,5,0,0,0.0,0.0,0
541,147,0,0,0.011,0.005,0
285,327,1,9,0.099,0.5,0
1992,198,1,5,0.055,0.217,0
17,19,0,0,0.062,0.013,0
263,275,1,5,0.055,0.208,0
262,403,1,5,0.054,0.278,0
1352,304,2,4,0.5,0.176,0
264,458,1,7,0.077,0.318,0
288,287,1,6,0.066,0.316,0
239,337,1,10,0.11,0.455,0
262,272,1,6,0.066,0.316,0
155,328,1,8,0.088,0.444,0
301,280,1,4,0.044,0.211,0
110,125,2,18,0.194,0.007,0
279,337,1,1,0.011,0.053,0
297,265,1,5,0.055,0.208,0
289,257,1,9,0.099,0.409,0
273,458,1,9,0.099,0.5,0
432,613,4,14,0.165,0.103,0
111,5,1,3,0.833,5.0,0
215,80,8,34,0.011,0.032,0
229,60,5,48,0.024,0.041,0
1568,520,1,4,0.5,0.143,0
92,64,7,11,0.362,0.023,0
305,91,9,37,0.011,0.008,0
211,306,17,26,0.231,0.049,0
150,192,1,6,0.25,0.007,0
171,217,7,26,0.044,0.007,0
263,271,7,29,0.056,0.009,0
121,129,4,38,0.022,0.003,0
297,481,6,52,0.099,0.013,0
181,105,19,66,0.099,0.095,0
61,49,1,10,0.022,0.005,0
48,113,7,38,0.165,0.027,0
1171,334,0,0,0.0,0.0,0
163,47,2,49,0.281,0.05,0
133,51,2,15,0.1,0.003,0
97,18,1,1,0.0,0.0,0
1770,890,3,41,0.191,0.059,0
64,52,5,6,0.038,0.001,0
1413,2164,4,59,0.198,0.08,0
241,824,11,15,0.156,0.026,0
18,4,1,1,0.333,0.5,0
1437,1426,5,56,0.242,0.143,0
1405,21142,3,49,0.077,0.044,0
993,67,1,1,0.011,0.031,0
1495,27761,3,47,0.033,0.019,0
1449,208,0,0,0.0,0.0,0
721,689,9,39,0.5,0.535,0
840,48,10,5,0.219,0.072,0
1179,20967,3,49,0.011,0.006,0
271,2165,7,41,0.121,0.105,0
252,6,0,0,0.0,0.0,0
513,134,6,46,0.286,0.027,0
1591,231317,21,4,0.0,0.0,0
1537,111,0,0,0.0,0.0,0
622,58,0,0,0.0,0.0,0
1900,2952,0,0,0.0,0.0,0
1011,1885,4,2,0.188,0.009,0
23,8,1,3,0.0,0.0,0
1278,229,5,39,0.0,0.0,0
503,863,25,30,0.011,0.01,0
286,308,2,21,0.0,0.0,0
210,1324,6,62,0.1,0.013,0
146,56,14,49,0.044,0.114,0
1037,716,3,27,0.011,0.042,0
343,417,6,31,0.289,0.063,0
734,499,2,11,0.0,0.0,0
286,562,10,56,0.297,0.126,0
442,482,3,27,0.144,0.021,0
271,731,8,21,0.011,0.006,0
910,233,3,73,0.913,0.38,0
177,607,2,36,0.066,0.008,0
845,454,3,17,0.0,0.0,0
433,491,11,54,0.033,0.007,0
278,576,6,39,0.156,0.041,0
468,416,10,38,0.089,0.029,0
246,1129,2,9,0.011,0.003,0
514,625,4,26,0.033,0.012,0
691,580,11,18,0.011,0.038,0
395,257,25,19,0.217,0.192,0
674,442,4,21,0.0,0.0,0
1719,1801,1,2,0.0,0.0,0
307,805,2,25,0.022,0.004,0
1722,1933,3,6,0.0,0.0,0
350,544,4,40,0.012,0.001,0
314,523,3,32,0.054,0.089,0
125,340,6,51,0.066,0.011,0
1385,1422,6,24,0.18,0.035,0
132,65,0,0,0.0,0.0,0
101,8,1,1,0.333,0.009,0
231,176,5,31,0.0,0.0,0
1986,1769,1,7,0.039,0.004,0
32,10,2,6,0.462,0.037,0
29,26,0,0,0.0,0.0,0
109,122,6,58,0.622,0.158,0
1846,29682847,2,18,0.0,0.0,0
1141,135879,5,37,0.022,0.022,0
214,153,2,2,0.0,0.0,0
192,223418,4,10,0.0,0.0,0
748,4916304,8,6,0.0,0.0,0
8,291550,13,3,0.0,0.0,0
6,4159306,5,26,0.0,0.0,0
1827,71336,7,47,0.0,0.0,0
795,170231,0,0,0.0,0.0,0
196,381,4,43,0.022,0.012,0
425,375,5,46,0.033,0.01,0
1093,170376,5,15,0.011,0.003,0
323,429,3,56,0.407,0.048,0
493,2944074,5,31,0.0,0.0,0
216,208648,4,59,0.0,0.0,0
475,338239,15,6,0.0,0.0,0
221,719164,0,0,0.0,0.0,0
180,3815914,6,4,0.0,0.0,0
49,1502571,2,4,0.0,0.0,0
95,4131106,1,1,0.011,0.002,0
18,70509,0,0,0.0,0.0,0
127,5561951,5,36,0.011,0.003,0
95,15135069,10,35,0.0,0.0,0
202,40031,0,0,0.0,0.0,0
297,61655,3,16,0.0,0.0,0
235,6612,1,1,0.0,0.0,0
75,14163,25,17,0.0,0.0,0
409,41084,2,22,0.0,0.0,0
143,28190,8,77,0.0,0.0,0
1225,87443,30,7,0.0,0.0,0
982,1509,5,56,0.0,0.0,0
307,663,3,25,0.022,0.007,0
357,635826,11,8,0.011,0.002,0
608,17479,18,19,0.0,0.0,0
210,198,2,5,0.022,0.057,0
248,4860,8,7,0.0,0.0,0
530,1261,1,3,0.0,0.0,0
123,96,15,12,0.279,0.017,0
209,402,4,56,0.099,0.02,0
107,31,6,26,0.233,0.037,0
182,284,4,25,0.0,0.0,0
71,91,1,3,0.043,0.001,0
137,644,4,22,0.027,0.008,0
367,463,2,23,0.0,0.0,0
145,193,7,21,0.077,0.01,0
411,64470,2,8,0.0,0.0,0
217,53572,2,47,0.0,0.0,0
58,24002,8,8,0.011,0.001,0
308,225,3,9,0.0,0.0,0
394,63458,3,3,0.0,0.0,0
133,99203,2,6,0.0,0.0,0
328,512,4,61,0.0,0.0,0
135,847764,3,1,0.0,0.0,0
332,48420,1,1,0.0,0.0,0
67,89866,5,15,0.016,0.003,0
1677,300010,8,26,0.0,0.0,0
565,22591,17,34,0.011,0.25,0
91,13271,1,15,0.011,0.003,0
419,4961,8,20,0.0,0.0,0
372,190573,0,0,0.0,0.0,0
102,38505,3,7,0.0,0.0,0
15,317602,1,9,0.0,0.0,0
905,20093,0,0,0.0,0.0,0
304,113353,5,7,0.0,0.0,0
202,5493,3,18,0.0,0.0,0
74,245,2,9,0.0,0.0,0
191,211,2,38,0.0,0.0,0
1075,83931,1,16,0.0,0.0,0
101,61,6,34,0.267,0.02,0
841,42399,4,56,0.0,0.0,0
591,9137722,3,5,0.0,0.0,0
19,9327,1,1,0.0,0.0,0
126,854573,1,2,0.0,0.0,0
75,2012,4,38,0.212,1.0,0
253,12804,2,3,0.0,0.0,0
1084,533412,13,3,0.044,0.4,0
206,266957,0,0,0.0,0.0,0
165,7190,2,11,0.25,0.16,0
545,2839,2,6,0.0,0.0,0
28,175884,1,1,0.0,0.0,0
216,21988,3,19,0.0,0.0,0
473,47201,1,3,0.022,0.027,0
202,178506,3,9,0.0,0.0,0
779,3803358,2,15,0.0,0.0,0
554,12630,3,5,0.0,0.0,0
199,416,2,24,0.148,0.057,0
82,1793664,2,4,0.0,0.0,0
206,2760006,8,20,0.0,0.0,0
99,2929,4,1,0.0,0.0,0
172,40714,5,10,0.045,0.033,0
183,22082626,2,13,0.0,0.0,0
641,5144,5,5,0.011,0.002,0
570,23914,13,4,0.0,0.0,0
1,3431554,0,0,0.0,0.0,0
314,1386,4,35,0.0,0.0,0
542,7368622,2,25,0.07,0.082,0
209,367,7,44,0.078,0.022,0
37,69532,1,6,0.0,0.0,0
3,43,0,0,0.0,0.0,0
242,556,9,53,0.043,0.129,0
499,1269,4,81,0.196,0.462,0
232,186502,6,10,0.049,0.103,0
356,46160,2,4,0.0,0.0,0
115,269,7,20,0.0,0.0,0
464,12152,2,11,0.0,0.0,0
87,37695,9,20,0.0,0.0,0
116,10139,10,22,0.0,0.0,0
181,398727,17,1,0.0,0.0,0
35,56231,1,2,0.0,0.0,0
14,700690,4,1,0.044,0.028,0
56,858,12,41,0.044,0.017,0
21,1998,8,15,0.022,0.009,0
40,156301,8,17,0.0,0.0,0
293,982,4,1,0.0,0.0,0
382,82294,8,25,0.0,0.0,0
154,15865,20,20,0.0,0.0,0
486,366,2,12,0.011,0.001,0
5,29045,5,17,0.022,0.2,0
87,278910,1,3,0.0,0.0,0
2453,61144,0,0,0.0,0.0,0
667,203,7,45,0.011,0.004,0
558,3668,5,47,0.0,0.0,0
34,18128227,42,1,0.0,0.0,0
14,4198282,1,4,0.022,0.008,0
34,1159614,32,3,0.0,0.0,0
175,2472719,22,3,0.0,0.0,0
109,245,8,9,0.043,0.004,0
34,2654,2,6,0.0,0.0,0
83,5500,5,8,0.121,0.07,0
62,1330,2,5,0.0,0.0,0
51,9357,6,13,0.011,0.003,0
262,9862,20,7,0.0,0.0,0
244,2198,8,6,0.025,0.001,0
412,6292,20,11,0.0,0.0,0
143,12291,17,19,0.011,0.004,0
315,183,3,61,0.033,0.026,0
1369,3293,4,19,0.065,0.014,0
85,110604,21,17,0.022,0.01,0
63,15879,39,7,0.0,0.0,0
66,43186,1,1,0.0,0.0,0
264,7343,1,1,0.0,0.0,0
0,292347,1,1,0.0,0.0,0
391,5500,10,50,0.174,0.889,0
81,273823,8,7,0.0,0.0,0
27,9413,17,2,0.0,0.0,0
204,354676,8,5,0.022,0.009,0
218,260,0,0,0.0,0.0,0
176,131041,1,5,0.0,0.0,0
28,4011,11,27,0.11,0.192,0
195,1864402,5,15,0.011,0.025,0
174,1685572,8,21,0.011,0.014,0
43,34744,4,12,0.0,0.0,0
136,118833,0,0,0.0,0.0,0
19,10,0,0,0.143,0.006,0
20,15194,1,1,0.0,0.0,0
387,125168,3,20,0.0,0.0,0
4,309598,17,1,0.0,0.0,0
250,3454655,2,12,0.0,0.0,0
46,255639,3,1,0.033,0.333,0
10,4809740,1,1,0.0,0.0,0
93,6713,9,35,0.244,0.247,0
263,852161,1,2,0.0,0.0,0
497,2856767,3,6,0.011,0.034,0
1516,18266,0,0,0.0,0.0,0
487,8413321,14,25,0.0,0.0,0
280,1721614,2,1,0.0,0.0,0
2257,2399499,5,22,0.0,0.0,0
29,28,1,2,0.032,0.001,0
76,24487511,8,30,0.167,0.031,0
218,142,5,19,0.233,0.021,0
209,520,11,36,0.055,0.013,0
557,4343,5,51,0.043,0.041,0
95,25804,6,3,0.143,0.045,0
241,1937,0,0,0.0,0.0,0
710,75825,4,34,0.193,0.052,0
11,378,28,11,0.253,0.049,0
320,3765,4,29,0.056,0.007,0
253,5179,2,9,0.065,0.008,0
547,2020,1,23,0.044,0.073,0
124,311733,1,2,0.0,0.0,0
1981,1066,0,0,0.0,0.0,0
336,2811693,0,0,0.0,0.0,0
1919,375619,6,51,0.0,0.0,0
272,754,3,31,0.067,0.015,0
18,39,1,1,0.111,0.006,0
61,80,5,44,0.121,0.012,0
216,116,1,11,0.125,0.007,0
128,28735,33,3,0.736,0.356,0
110,5098851,1,9,0.0,0.0,0
334,543835,4,19,0.0,0.0,0
954,499,3,64,0.046,0.01,0
674,840,5,39,0.44,0.195,0
288,422,6,48,0.144,0.034,0
62,25,1,15,0.16,0.008,0
384,530,6,37,0.121,0.048,0
388,400,12,41,0.264,0.057,0
69,124,3,6,0.188,0.003,0
182,2518,6,31,0.0,0.0,0
648,497,1,12,0.0,0.0,0
434,3324,8,70,0.011,0.006,0
113,160,52,10,0.637,0.209,0
454,799,3,23,0.073,0.015,0
637,598,4,37,0.077,0.028,0
160,93,3,60,0.315,0.032,0
1595,1010852,7,60,0.011,0.001,0
1626,742,5,50,0.044,0.018,0
58,3356,1,4,0.022,0.012,0
71,40,2,12,0.08,0.004,0
257,254,16,37,0.0,0.0,0
200,4816661,2,3,0.0,0.0,0
175,3074,4,16,0.0,0.0,0
681,348,4,17,0.08,0.054,0
134,183,8,17,0.022,0.003,0
74,704369,8,12,0.022,0.004,0
456,100411,6,32,0.067,0.011,0
707,114341,7,38,0.011,0.004,0
264,1793,4,38,0.055,0.008,0
283,492867,5,14,0.0,0.0,0
96,22770137,1,11,0.0,0.0,0
245,484,6,25,0.022,0.003,0
665,566,7,53,0.315,0.674,0
128,398265,0,0,0.0,0.0,0
308,432,8,18,0.0,0.0,0
154,90,1,7,0.08,0.003,0
91,139,9,25,0.1,0.016,0
286,499,3,29,0.1,0.014,0
220,251,7,44,0.319,0.058,0
267,5749,4,32,0.033,0.024,0
3,53608,7,8,0.0,0.0,0
184,3122,3,10,0.0,0.0,0
900,18200,4,45,0.0,0.0,0
260,245,6,43,0.132,0.033,0
1477,71,3,34,0.061,0.005,0
8,33,1,1,0.0,0.0,0
723,2327,1,10,0.011,0.003,0
436,772,7,22,0.011,0.038,0
315,38,6,50,0.011,0.004,0
598,44007,6,52,0.033,0.2,0
673,50561,2,3,0.0,0.0,0
146,7663,2,3,0.0,0.0,0
326,26530,5,51,0.047,0.049,0
235,25758,5,49,0.011,0.018,0
948,16768,3,33,0.0,0.0,0
116,154,1,18,0.033,0.003,0
44,38995,15,3,0.0,0.0,0
602,4959,5,46,0.033,0.167,0
31,92993,4,8,0.0,0.0,0
68,34564,2,1,0.0,0.0,0
234,147,7,58,0.484,0.237,0
66,45,3,8,0.066,0.016,0
291,422,10,61,0.402,0.86,0
834,3051,4,54,0.239,0.846,0
217,1104083,1,2,0.0,0.0,0
570,607,4,35,0.033,0.25,0
199,2602,5,35,0.011,0.023,0
64,20990,25,18,0.0,0.0,0
297,195,4,32,0.154,0.065,0
214,1055051,3,6,0.0,0.0,0
842,4151291,2,7,0.0,0.0,0
4,128561,2,3,0.0,0.0,0
380,182,2,22,0.125,0.004,0
40,19360,0,0,0.0,0.0,0
131,1935075,6,1,0.0,0.0,0
309,599,2,73,0.124,0.072,0
772,847,1,42,0.022,0.022,0
405,435,2,36,0.066,0.01,0
307,157,2,31,0.011,0.002,0
828,163,4,38,0.0,0.0,0
245,259,1,10,0.0,0.0,0
1967,93327,2,10,0.0,0.0,0
212,180855,1,5,0.0,0.0,0
61,1253,34,6,0.0,0.0,0
358,621,1,34,0.055,0.01,0
689,1482,3,61,0.033,0.032,0
200,533,3,65,0.087,0.19,0
252,1141,5,38,0.077,0.032,0
271,130,3,60,0.034,0.015,0
132,626,8,52,0.033,0.125,0
332,281,2,35,0.122,0.014,0
175,484,5,67,0.087,0.114,0
195,2519,3,70,0.078,0.163,0
400,452,3,80,0.022,0.01,0
284,273,2,49,0.066,0.128,0
516,166,5,50,0.174,0.193,0
1715,1785906,17,9,0.0,0.0,0
188,4256767,1,1,0.0,0.0,0
343,378,4,53,0.0,0.0,0
698,811,7,63,0.033,0.143,0
352,513,2,36,0.118,0.012,0
388,861,13,35,0.011,0.003,0
837,11386,10,7,0.0,0.0,0
696,465,5,58,0.077,0.042,0
140,684,2,24,0.011,0.001,0
680,1401,6,66,0.099,0.032,0
437,334,4,55,0.135,0.04,0
366,523,2,38,0.011,0.011,0
31,355139,4,9,0.0,0.0,0
371,146,5,64,0.022,0.053,0
119,162,5,7,0.264,0.031,0
564,950,9,58,0.087,0.04,0
53,834215,1,2,0.0,0.0,0
14,1888059,15,18,0.0,0.0,0
1049,49173,9,36,0.053,0.154,0
360,432,5,40,0.022,0.003,0
651,258,9,37,0.056,0.02,0
198,189,6,65,0.098,0.333,0
1127,636468,0,0,0.0,0.0,0
1301,1022,4,61,0.0,0.0,0
2310,5584253,5,14,0.0,0.0,0
388,291438,2,6,0.0,0.0,0
208,7406,25,12,0.044,0.006,0
300,14593070,16,38,0.076,0.033,0
242,5935589,1,13,0.0,0.0,0
592,586734,43,21,0.0,0.0,0
525,99515,4,12,0.011,0.018,0
264,37790781,1,5,0.0,0.0,0
206,15613,0,0,0.0,0.0,0
56,1802014,5,11,0.0,0.0,0
224,33723375,1,4,0.0,0.0,0
5,1582774,0,0,0.0,0.0,0
230,4840,14,34,0.043,0.056,0
268,625494,14,7,0.0,0.0,0
80,6244690,2,4,0.0,0.0,0
247,1459204,8,31,0.033,0.045,0
126,317145,13,2,0.0,0.0,0
1049,22494,8,13,0.011,0.024,0
137,4223599,54,11,0.0,0.0,0
392,350755,0,0,0.0,0.0,0
134,10552,2,3,0.011,0.083,0
41,14108526,1,2,0.0,0.0,0
129,211,3,17,0.099,0.009,0
555,7161,2,23,0.0,0.0,0
174,89,11,5,0.016,0.003,0
48,180040,4,3,0.0,0.0,0
246,1488,0,0,0.0,0.0,0
606,1028160,4,29,0.022,0.004,0
276,1341,3,61,0.033,0.009,0
95,698,4,40,0.044,0.01,0
129,97,6,49,0.055,0.02,0
875,227,5,65,0.598,1.719,0
303,297,3,48,0.044,0.008,0
