1742,160,1.219,0.671,0.551,0.0,0.865,13,1
1544,405,1.162,0.635,0.547,0.0,0.837,14,1
1873,591,1.286,1.114,0.867,0.0,0.956,20,1
1757,127,2.25,2.2,0.978,0.0,0.978,16,1
1797,155,1.509,0.789,0.523,0.0,0.86,14,1
1522,94,0.372,0.016,0.044,0.0,0.779,16,1
1868,96,1.534,0.724,0.472,0.0,0.91,14,1
1748,129,3.143,3.143,1.0,0.0,1.0,16,1
1694,137,6.0,5.667,0.944,0.0,0.956,13,1
1501,145,6.429,6.0,0.933,0.0,0.989,13,1
1730,165,1.5,0.776,0.517,0.0,0.805,13,1
1571,130,2.093,1.953,0.933,0.0,0.944,16,1
1783,125,3.143,3.143,1.0,0.0,1.0,16,1
1821,165,6.0,5.533,0.922,0.0,0.967,13,1
1734,105,0.489,0.219,0.448,0.0,0.759,13,1
1743,138,2.146,2.049,0.955,0.0,0.989,16,1
1804,110,0.436,0.089,0.205,0.0,0.409,41,1
1644,125,2.781,2.781,1.0,0.0,1.0,16,1
1793,151,6.357,6.0,0.944,0.0,0.989,13,1
1686,114,1.544,0.789,0.511,0.0,0.909,17,1
1518,442,1.25,1.056,0.844,0.0,0.922,14,1
1515,97,0.47,0.022,0.046,0.0,0.69,16,1
1764,121,2.095,2.024,0.966,0.0,1.0,16,1
1625,101,1.554,0.786,0.506,0.0,0.931,13,1
1574,131,1.686,1.196,0.709,0.0,0.837,13,1
1763,93,1.692,0.731,0.432,0.0,0.83,13,1
1648,99,1.654,0.731,0.442,0.0,0.872,13,1
1512,2065,1.403,1.065,0.759,0.0,0.782,14,1
1556,966,1.429,1.111,0.778,0.0,0.911,14,1
1501,472,1.275,1.116,0.875,0.0,0.909,16,1
1677,124,1.517,0.759,0.5,0.0,0.727,13,1
1842,97,1.589,0.804,0.506,0.0,0.82,13,1
1623,123,2.2,2.125,0.966,0.0,0.989,16,1
1738,123,1.854,1.771,0.955,0.0,0.966,16,1
1583,157,3.462,3.462,1.0,0.0,1.0,16,1
1604,451,1.257,1.086,0.864,0.0,0.909,16,1
1687,118,3.6,3.6,1.0,0.0,1.0,16,1
1665,318,0.978,0.461,0.471,0.0,0.908,16,1
1521,68,0.426,0.188,0.442,0.0,0.86,13,1
1661,146,1.397,0.683,0.489,0.0,0.705,13,1
1520,907,1.413,1.143,0.809,0.0,0.843,14,1
1722,151,1.623,0.849,0.523,0.0,0.826,13,1
1576,132,3.107,3.107,1.0,0.0,1.0,16,1
1829,65,0.286,0.043,0.15,0.0,0.567,21,1
1575,134,2.119,2.0,0.944,0.0,0.978,16,1
1517,92,0.837,0.635,0.759,0.0,0.92,10,1
1510,1995,1.276,0.879,0.689,0.0,0.77,16,1
1787,162,2.119,1.952,0.921,0.0,0.921,16,1
1483,153,3.462,1.346,0.389,0.0,0.989,12,1
1679,127,2.146,2.0,0.932,0.0,0.977,16,1
1519,911,1.429,1.111,0.778,0.0,0.822,14,1
1750,106,1.5,0.724,0.483,0.0,0.885,14,1
1585,1979,1.475,1.049,0.711,0.0,0.756,16,1
1753,119,0.4,0.08,0.2,0.0,0.5,16,1
1722,152,2.095,2.024,0.966,0.0,0.966,16,1
1714,127,2.225,2.125,0.955,0.0,0.978,16,1
1624,162,0.642,0.037,0.058,0.0,0.269,30,1
1744,130,6.0,5.733,0.956,0.0,0.967,13,1
1641,123,1.413,0.667,0.472,0.0,0.798,13,1
309,33,2.143,2.143,1.0,0.0,1.0,10,1
1723,141,0.754,0.424,0.562,0.0,0.809,13,1
1649,98,1.611,0.556,0.345,0.0,0.828,13,1
224,48,2.143,2.143,1.0,0.0,1.0,10,1
1519,111,0.714,0.667,0.933,0.0,0.944,16,1
1827,137,1.796,1.245,0.693,0.0,0.852,13,1
1525,284,0.989,0.511,0.517,0.0,0.908,17,1
1657,172,1.712,0.865,0.506,0.0,0.742,14,1
1673,120,2.195,2.122,0.967,0.0,0.967,16,1
1544,277,0.887,0.649,0.733,0.0,0.953,17,1
1523,504,1.324,1.103,0.833,0.0,0.867,14,1
1799,134,2.171,2.049,0.944,0.0,0.978,16,1
1698,135,6.357,6.0,0.944,0.0,0.966,13,1
1738,125,0.664,0.336,0.506,0.0,0.911,13,1
1719,150,2.143,2.024,0.944,0.0,0.989,16,1
1666,152,0.738,0.361,0.489,0.0,0.822,13,1
1635,597,1.324,1.132,0.856,0.0,0.956,16,1
1833,142,2.812,2.812,1.0,0.0,1.0,16,1
1596,131,2.143,2.071,0.967,0.0,0.989,16,1
1773,128,0.449,0.162,0.36,0.0,0.753,13,1
1525,468,1.047,0.918,0.876,0.0,0.899,16,1
1697,149,3.52,3.52,1.0,0.0,1.0,16,1
1786,148,2.023,1.907,0.943,0.0,0.977,17,1
1761,125,0.511,0.264,0.517,0.0,0.798,14,1
1769,168,2.171,2.122,0.978,0.0,0.989,16,1
1676,139,1.894,0.872,0.461,0.0,0.899,13,1
328,4,0.083,0.006,0.077,0.0,0.615,0,1
1662,119,2.2,2.125,0.966,0.0,0.977,16,1
1768,118,2.171,2.024,0.933,0.0,1.0,16,1
233,52,2.143,2.143,1.0,0.0,1.0,10,1
1745,200,1.63,0.796,0.489,0.0,0.761,13,1
1889,140,0.452,0.223,0.494,0.0,0.798,14,1
1737,155,1.618,0.8,0.494,0.0,0.82,14,1
1659,86,1.623,0.698,0.43,0.0,0.884,13,1
1631,214,2.368,2.237,0.944,0.0,0.956,14,1
1508,267,0.955,0.573,0.6,0.0,0.882,16,1
1710,134,3.214,3.214,1.0,0.0,1.0,16,1
1734,111,1.491,0.684,0.459,0.0,0.824,13,1
375,11,0.102,0.013,0.125,0.0,0.688,14,1
1604,112,1.458,0.695,0.477,0.0,0.837,13,1
1657,159,0.508,0.277,0.544,0.0,0.922,13,1
1745,114,2.75,2.75,1.0,0.0,1.0,16,1
1618,173,2.282,2.128,0.933,0.0,0.944,16,1
1762,176,6.429,6.0,0.933,0.0,0.967,13,1
1801,121,0.744,0.393,0.529,0.0,0.862,13,1
1845,130,2.781,2.781,1.0,0.0,1.0,16,1
1589,189,6.429,5.571,0.867,0.0,0.967,13,1
1798,140,1.509,0.772,0.512,0.0,0.826,14,1
1677,134,2.2,2.125,0.966,0.0,1.0,16,1
1875,142,6.429,6.0,0.933,0.0,0.989,13,1
1691,139,3.143,3.143,1.0,0.0,1.0,16,1
342,8,0.102,0.006,0.062,0.0,0.625,16,1
1713,129,2.25,2.175,0.967,0.0,0.989,16,1
1894,2091,1.426,1.033,0.724,0.0,0.805,16,1
1698,123,2.781,2.781,1.0,0.0,1.0,16,1
1566,123,2.812,2.812,1.0,0.0,1.0,16,1
1725,591,1.309,1.147,0.876,0.0,0.944,16,1
1780,130,0.37,0.038,0.103,0.0,0.544,14,1
1869,302,0.932,0.523,0.561,0.0,0.89,13,1
1635,98,1.564,0.782,0.5,0.0,0.942,13,1
1533,901,1.413,1.111,0.787,0.0,0.831,14,1
1752,116,1.833,1.729,0.943,0.0,0.989,16,1
1719,137,1.816,1.735,0.955,0.0,0.989,16,1
1501,379,0.965,0.488,0.506,0.0,0.88,20,1
1503,104,0.817,0.644,0.788,0.0,0.965,10,1
1631,226,4.19,4.19,1.0,0.0,1.0,16,1
1652,299,0.956,0.5,0.523,0.0,0.907,10,1
1698,132,2.095,1.929,0.92,0.0,0.977,16,1
143,22,2.143,2.143,1.0,0.0,1.0,10,1
1745,134,2.047,1.93,0.943,0.0,0.966,16,1
1651,96,1.517,0.776,0.511,0.0,0.92,14,1
1777,165,2.119,2.048,0.966,0.0,0.989,16,1
367,36,2.143,2.143,1.0,0.0,1.0,10,1
1668,1801,1.435,1.065,0.742,0.0,0.82,16,1
1513,141,3.708,3.708,1.0,0.0,1.0,16,1
1697,131,1.978,1.867,0.944,0.0,0.966,16,1
1730,130,0.746,0.364,0.489,0.0,0.807,14,1
1635,130,2.967,2.767,0.933,0.0,0.989,16,1
1607,113,1.692,0.692,0.409,0.0,0.886,16,1
1628,142,3.214,3.214,1.0,0.0,1.0,16,1
1749,112,0.611,0.319,0.523,0.0,0.773,13,1
1476,158,2.812,2.406,0.856,0.0,0.878,16,1
1809,130,1.854,1.75,0.944,0.0,0.978,16,1
1689,104,6.923,6.769,0.978,0.0,0.978,13,1
1825,483,1.236,1.042,0.843,0.0,0.888,14,1
1748,466,1.304,1.101,0.844,0.0,0.922,16,1
1736,123,1.72,1.18,0.686,0.0,0.849,13,1
1568,101,2.781,2.781,1.0,0.0,1.0,16,1
1716,61,0.31,0.02,0.065,0.0,0.548,20,1
1649,142,0.475,0.29,0.609,0.0,0.862,13,1
1632,156,2.095,2.024,0.966,0.0,1.0,16,1
1809,141,2.143,2.071,0.967,0.0,0.978,16,1
1624,147,2.171,2.024,0.933,0.0,1.0,17,1
1809,198,2.282,2.128,0.933,0.0,0.944,16,1
1874,350,1.187,0.667,0.562,0.0,0.865,16,1
1666,147,2.093,1.93,0.922,0.0,0.956,16,1
1643,153,2.143,2.024,0.944,0.0,0.978,16,1
311,52,2.195,2.195,1.0,0.0,1.0,13,1
142,22,2.143,2.143,1.0,0.0,1.0,10,1
1629,179,0.461,0.257,0.557,0.0,0.864,13,1
1572,136,6.429,6.286,0.978,0.0,1.0,13,1
1669,161,2.048,1.905,0.93,0.0,0.942,16,1
1597,117,0.383,0.037,0.098,0.049,0.415,13,1
1486,111,1.154,0.423,0.367,0.0,0.956,22,1
1746,165,6.429,6.143,0.956,0.0,0.967,13,1
239,5,0.064,0.006,0.1,0.0,0.7,13,1
1648,141,6.357,6.357,1.0,0.0,1.0,16,1
1566,157,6.429,6.0,0.933,0.0,0.967,13,1
1631,164,2.282,2.128,0.933,0.0,0.933,16,1
1645,138,6.429,6.0,0.933,0.0,0.967,14,1
1801,117,0.39,0.08,0.205,0.0,0.308,18,1
1502,289,0.933,0.533,0.571,0.0,0.929,20,1
204,37,2.119,2.119,1.0,0.0,1.0,10,1
1610,197,0.698,0.294,0.42,0.0,0.773,14,1
1536,126,2.093,1.953,0.933,0.0,0.956,16,1
1858,1637,1.426,1.098,0.77,0.0,0.77,14,1
1894,623,1.294,1.176,0.909,0.0,0.92,14,1
1545,322,1.145,0.671,0.586,0.0,0.816,14,1
1773,184,2.093,1.953,0.933,0.0,0.978,17,1
1695,125,2.679,2.679,1.0,0.0,1.0,16,1
1755,112,2.231,1.513,0.678,0.0,0.931,14,1
1676,116,6.846,6.769,0.989,0.0,0.989,13,1
1743,128,1.833,1.729,0.943,0.0,0.977,16,1
1519,579,1.271,1.1,0.865,0.0,0.955,20,1
1726,121,1.554,0.768,0.494,0.0,0.885,14,1
1702,289,1.011,0.511,0.506,0.0,0.876,20,1
1675,127,1.561,0.754,0.483,0.0,0.865,16,1
1598,140,2.903,2.548,0.878,0.0,0.944,16,1
1851,106,1.169,0.61,0.522,0.0,0.789,13,1
1569,147,3.179,3.179,1.0,0.0,1.0,16,1
1477,128,6.429,5.929,0.922,0.0,0.933,14,1
1861,2166,1.475,1.033,0.7,0.0,0.767,16,1
1662,127,6.923,6.923,1.0,0.0,1.0,14,1
1621,147,2.195,2.049,0.933,0.0,0.978,16,1
1654,141,1.552,0.724,0.467,0.022,0.756,13,1
1523,191,3.103,1.241,0.4,0.0,0.978,22,1
1689,113,2.119,2.024,0.955,0.0,0.989,16,1
1663,134,2.967,2.6,0.876,0.0,0.966,16,1
1646,1102,1.429,1.079,0.756,0.0,0.8,14,1
1525,368,1.132,0.697,0.616,0.0,0.86,20,1
1544,439,1.286,1.086,0.844,0.0,0.933,16,1
1750,382,1.173,0.667,0.568,0.0,0.83,16,1
1660,153,6.357,5.929,0.933,0.0,0.966,13,1
1699,160,2.5,2.25,0.9,0.0,0.967,17,1
340,47,0.071,0.044,0.615,0.062,0.615,44,1
1560,131,2.175,2.1,0.966,0.0,0.977,16,1
147,33,2.143,2.143,1.0,0.0,1.0,10,1
1677,148,1.978,1.889,0.955,0.0,0.966,16,1
1742,166,1.618,0.8,0.494,0.0,0.73,17,1
1638,143,2.171,2.049,0.944,0.0,0.989,16,1
1620,204,0.878,0.663,0.756,0.0,0.93,17,1
1643,115,0.234,0.015,0.065,0.0,0.435,14,1
1675,142,1.978,0.867,0.438,0.0,0.899,13,1
1754,150,3.667,3.667,1.0,0.0,1.0,16,1
1754,111,0.625,0.318,0.509,0.0,0.636,44,1
1673,382,1.187,0.693,0.584,0.0,0.831,14,1
1749,146,2.071,1.976,0.954,0.0,0.977,16,1
1735,143,1.589,0.75,0.472,0.0,0.91,13,1
1753,151,2.146,2.024,0.943,0.0,0.966,16,1
1668,140,2.231,1.59,0.713,0.0,0.897,13,1
1771,143,1.978,1.889,0.955,0.0,0.955,16,1
1613,193,0.449,0.202,0.449,0.0,0.764,14,1
1661,249,0.896,0.667,0.744,0.0,0.907,10,1
1687,265,0.977,0.568,0.581,0.0,0.86,17,1
1630,157,0.509,0.272,0.534,0.0,0.841,14,1
1519,298,0.807,0.275,0.341,1.648,0.932,13,1
1607,125,2.719,2.719,1.0,0.0,1.0,16,1
1530,117,6.923,6.846,0.989,0.0,0.989,13,1
1796,129,0.347,0.079,0.229,0.0,0.514,24,1
1719,96,1.593,0.685,0.43,0.0,0.86,13,1
1699,185,2.119,1.976,0.933,0.0,0.989,16,1
1543,2181,1.459,1.082,0.742,0.0,0.764,14,1
1410,241,0.726,0.685,0.944,0.0,0.989,72,1
1641,140,2.2,2.1,0.955,0.0,0.977,16,1
1786,123,1.956,1.889,0.966,0.0,0.977,16,1
1789,100,6.429,6.071,0.944,0.0,0.978,13,1
1551,477,1.25,1.056,0.844,0.0,0.9,14,1
1781,87,0.406,0.089,0.22,0.0,0.439,22,1
1896,701,1.304,1.217,0.933,0.0,0.933,16,1
1633,202,2.342,2.211,0.944,0.0,0.933,14,1
1528,155,3.069,2.793,0.91,0.0,0.91,16,1
1660,104,1.74,1.22,0.701,0.0,0.874,13,1
1570,481,1.06,0.905,0.854,0.0,0.91,16,1
1652,154,3.069,2.897,0.944,0.0,0.933,16,1
1683,140,2.146,2.024,0.943,0.0,1.0,16,1
1859,141,2.119,2.0,0.944,0.0,0.989,16,1
1768,106,0.461,0.228,0.494,0.0,0.888,13,1
1751,135,3.179,3.179,1.0,0.0,1.0,16,1
1727,148,2.143,2.048,0.956,0.0,0.956,16,1
1528,115,1.654,0.692,0.419,0.0,0.895,13,1
1670,130,2.171,2.0,0.921,0.0,0.989,16,1
1759,132,3.6,3.6,1.0,0.0,1.0,16,1
1722,184,0.473,0.271,0.573,0.0,0.91,14,1
1681,124,2.146,2.024,0.943,0.0,0.966,16,1
1764,119,3.667,3.667,1.0,0.0,1.0,16,1
1512,372,0.977,0.465,0.476,0.0,0.881,20,1
1675,165,2.119,2.048,0.966,0.0,0.966,16,1
1537,135,3.56,3.56,1.0,0.0,1.0,16,1
777,458,1.216,1.189,0.978,0.0,1.0,14,1
1678,144,0.721,0.27,0.375,0.023,0.693,14,1
1631,177,0.742,0.358,0.483,0.0,0.719,14,1
1505,267,0.977,0.545,0.558,0.0,0.849,20,1
1592,109,3.214,1.321,0.411,0.0,0.989,14,1
1688,184,0.486,0.35,0.719,0.0,0.966,17,1
1616,154,2.143,1.976,0.922,0.0,0.956,16,1
1664,79,1.745,0.706,0.404,0.0,0.921,16,1
1504,133,1.854,1.75,0.944,0.0,0.978,16,1
1702,187,2.282,2.128,0.933,0.0,0.944,16,1
1706,132,2.812,2.812,1.0,0.0,1.0,16,1
441,287,2.543,2.514,0.989,0.0,1.0,20,1
1817,117,2.171,2.049,0.944,0.0,0.966,16,1
1755,150,3.143,3.143,1.0,0.0,1.0,16,1
1768,143,2.0,1.911,0.956,0.0,0.956,16,1
1719,100,1.642,0.83,0.506,0.0,0.943,16,1
1522,2008,1.435,1.048,0.73,0.0,0.82,14,1
1574,115,1.851,1.787,0.966,0.0,0.989,16,1
1746,160,1.579,0.789,0.5,0.0,0.844,14,1
1806,126,1.812,1.729,0.954,0.0,1.0,16,1
1606,221,0.875,0.677,0.774,0.0,0.976,20,1
1587,168,6.429,5.929,0.922,0.0,0.956,13,1
1673,174,1.589,0.821,0.517,0.0,0.831,17,1
1679,125,1.875,1.75,0.933,0.0,1.0,16,1
1548,93,0.429,0.217,0.506,0.0,0.894,13,1
1484,102,0.846,0.635,0.75,0.0,0.932,10,1
1550,456,1.059,0.941,0.889,0.0,0.967,14,1
1626,249,2.378,2.216,0.932,0.0,0.932,16,1
1761,136,1.837,1.755,0.956,0.0,0.989,16,1
1529,249,2.378,2.243,0.943,0.0,0.977,16,1
1875,110,6.357,6.0,0.944,0.0,0.978,14,1
1543,150,2.047,1.907,0.932,0.0,0.943,16,1
1781,135,3.214,3.214,1.0,0.0,1.0,16,1
312,70,2.143,2.143,1.0,0.0,1.0,10,1
1781,178,0.453,0.203,0.448,0.0,0.805,14,1
1623,281,0.966,0.529,0.548,0.0,0.929,17,1
1792,110,0.416,0.069,0.167,0.0,0.452,25,1
1719,1006,1.413,1.111,0.787,0.0,0.809,16,1
1638,140,6.769,6.769,1.0,0.0,1.0,16,1
1672,122,1.796,1.714,0.955,0.0,0.977,16,1
1593,158,1.561,0.737,0.472,0.0,0.787,13,1
1623,147,2.048,1.929,0.942,0.0,0.965,16,1
1720,91,1.582,0.727,0.46,0.0,0.897,13,1
251,31,2.143,2.143,1.0,0.0,1.0,10,1
1807,149,2.119,2.024,0.955,0.0,0.989,16,1
1545,582,1.222,1.097,0.898,0.0,0.955,14,1
1506,147,0.738,0.393,0.533,0.0,0.822,13,1
1558,432,1.145,0.645,0.563,0.0,0.839,16,1
1713,120,2.171,2.073,0.955,0.0,0.955,16,1
1632,117,2.812,2.812,1.0,0.0,1.0,16,1
1694,116,2.781,2.781,1.0,0.0,1.0,16,1
1613,121,3.179,3.179,1.0,0.0,1.0,16,1
1534,2074,1.452,1.065,0.733,0.0,0.811,16,1
1751,143,3.214,3.214,1.0,0.0,1.0,16,1
1806,169,2.023,1.818,0.899,0.0,0.921,16,1
1705,147,5.625,5.062,0.9,0.0,0.967,13,1
1629,122,2.75,2.75,1.0,0.0,1.0,16,1
1702,100,2.432,1.189,0.489,0.0,0.956,14,1
1879,737,1.304,1.203,0.922,0.0,0.956,16,1
1888,172,0.726,0.556,0.767,0.0,0.856,22,1
379,923,0.524,0.006,0.011,1.562,0.865,0,0
150,169,0.183,0.01,0.056,2.089,0.9,0,0
179,608,0.109,0.028,0.259,0.074,1.0,9,0
244,249,0.657,0.015,0.023,1.443,0.932,4,0
127,367,0.214,0.0,0.0,0.0,1.0,25,0
1165,523,0.155,0.003,0.022,1.156,0.7,17,0
680,267,3.033,0.0,0.0,0.253,0.857,1,0
65,90,1.444,0.032,0.022,0.418,0.879,8,0
1299,1747,0.299,0.034,0.113,0.388,1.0,4,0
319,757,0.125,0.006,0.044,0.767,0.756,2,0
274,293,0.26,0.0,0.0,0.2,0.233,13,0
254,291,0.804,0.0,0.0,2.022,0.989,0,0
330,1030,0.036,0.0,0.0,0.0,1.0,0,0
303,280,0.248,0.017,0.067,0.489,0.944,3,0
373,697,0.057,0.0,0.0,0.8,0.8,5,0
373,459,0.033,0.0,0.0,0.5,1.0,9,0
185,178,0.188,0.0,0.0,1.667,1.0,129,0
110,211,0.043,0.0,0.0,0.0,0.462,11,0
200,1020,0.216,0.0,0.0,1.025,0.797,7,0
486,861,1.011,0.022,0.022,0.308,0.956,0,0
214,270,0.566,0.025,0.044,0.9,1.0,3,0
185,396,0.193,0.004,0.022,1.034,0.596,0,0
255,441,0.308,0.0,0.0,0.022,0.633,3,0
627,1248,0.121,0.0,0.0,0.118,0.471,2,0
266,511,0.031,0.0,0.0,0.286,0.429,1,0
347,12401428,0.938,0.0,0.0,0.267,0.933,9,0
289,901,0.552,0.258,0.467,0.556,0.956,9,0
125,1746,0.218,0.0,0.0,0.4,0.956,23,0
828,470,0.491,0.006,0.012,0.118,0.835,0,0
204,177,0.059,0.016,0.271,1.203,0.678,18,0
2798,4038,3.75,0.0,0.0,0.6,0.533,16,0
524,996,0.333,0.0,0.0,0.382,0.36,16,0
288,1536,0.015,0.0,0.0,0.0,0.833,12,0
509,1052,0.045,0.0,0.0,0.0,0.8,4,0
300,507,0.01,0.0,0.0,1.75,1.0,24,0
191,6206,0.091,0.002,0.021,0.562,0.812,18,0
208,448,0.03,0.0,0.0,0.81,0.905,19,0
320,422,0.143,0.003,0.022,1.556,0.9,15,0
187,233,0.189,0.002,0.011,0.589,0.9,0,0
371,790,0.23,0.0,0.0,1.343,0.914,0,0
568,2298,0.07,0.0,0.0,0.0,1.0,9,0
202,331,0.116,0.0,0.0,0.0,0.806,4,0
136,214,0.153,0.063,0.411,0.411,0.8,21,0
177,316,0.102,0.0,0.0,0.344,0.733,0,0
216,223,0.127,0.001,0.011,1.544,0.767,3,0
2000,889,0.192,0.004,0.022,0.3,0.822,3,0
404,758,0.157,0.005,0.033,0.833,0.956,17,0
448,654,0.435,0.0,0.0,0.167,1.0,128,0
222,383,0.066,0.003,0.038,0.077,0.962,8,0
439,23686648,0.874,0.039,0.044,0.8,0.989,30,0
300,926,0.26,0.0,0.0,0.472,0.764,8,0
305,984,0.064,0.015,0.227,0.523,0.932,2,0
255,778,0.209,0.016,0.078,0.211,0.889,0,0
549,260,0.239,0.088,0.371,1.27,0.831,66,0
1063,2707,0.521,0.072,0.138,0.264,0.931,34,0
361,634,0.168,0.009,0.056,1.967,0.911,0,0
109,791780,22.75,4.25,0.187,0.286,0.978,0,0
241,303685,2.368,0.079,0.033,0.889,0.956,7,0
19,205528,6.429,0.143,0.022,0.544,0.978,10,0
1617,18364,27.0,0.0,0.0,0.0,1.0,0,0
1606,16918,24.0,0.0,0.0,0.0,1.0,13,0
133,6958,0.867,0.0,0.0,0.264,0.967,7,0
43,1569502,0.948,0.396,0.418,0.956,1.0,13,0
402,3182,0.398,0.022,0.056,0.189,0.889,12,0
86,13155,0.227,0.0,0.0,0.022,0.089,6,0
69,1132950,0.186,0.006,0.033,0.242,0.231,12,0
5,310431,0.121,0.0,0.0,0.0,0.532,14,0
45,189587,9.0,0.1,0.011,2.2,1.0,33,0
514,112706,1.294,0.103,0.08,0.284,0.875,0,0
61,210365,0.495,0.011,0.022,0.418,1.0,7,0
158,12035,0.679,0.015,0.022,0.44,0.901,5,0
27,1584362,0.286,0.016,0.055,0.132,0.989,21,0
17,509005,2.395,0.0,0.0,0.0,1.0,136,0
23,833,0.185,0.004,0.02,0.08,0.78,4,0
238,2243032,3.957,0.0,0.0,0.143,0.868,2,0
49,539179,1.854,0.188,0.101,1.146,1.0,57,0
141,4029896,18.0,0.4,0.022,0.756,0.956,0,0
462,26792,1.268,0.085,0.067,0.667,0.944,16,0
1785,6672,0.182,0.0,0.0,0.066,0.967,13,0
648,625,0.275,0.003,0.012,0.0,0.814,134,0
280,1286,0.295,0.023,0.078,0.378,0.867,0,0
468,35612,8.0,0.0,0.0,0.0,1.0,4,0
560,6277,0.297,0.0,0.0,0.165,0.945,4,0
27,5701,0.09,0.0,0.0,0.522,0.971,0,0
143,6312,0.141,0.033,0.235,0.198,0.827,21,0
1274,8192,0.051,0.034,0.667,0.667,1.0,0,0
517,847,0.259,0.032,0.122,1.022,0.967,15,0
208,2359,0.144,0.098,0.678,1.4,0.911,58,0
242,1598,0.212,0.014,0.065,0.761,0.761,131,0
12,1949,0.515,0.364,0.706,0.024,0.906,134,0
111,5098,0.763,0.144,0.189,0.7,0.744,36,0
428,3114,6.5,0.071,0.011,0.044,0.989,127,0
152,5873,1.0,0.108,0.108,0.386,0.976,4,0
927,874,0.342,0.308,0.902,0.098,0.988,46,0
1982,10461,0.584,0.208,0.356,0.067,0.433,40,0
33,190,0.036,0.0,0.0,0.0,0.133,0,0
410,420,9.667,0.0,0.0,0.0,1.0,136,0
2208,2358,1.698,0.396,0.233,1.578,0.889,18,0
281,1352,0.151,0.105,0.692,1.385,0.923,5,0
133,13527,0.063,0.0,0.0,1.0,0.75,3,0
1844,2558,0.341,0.23,0.674,0.551,0.831,17,0
1885,41771,0.183,0.08,0.44,0.227,0.787,54,0
73,648,0.067,0.0,0.0,0.0,0.938,4,0
648,3110,5.625,0.188,0.033,0.111,0.878,9,0
62,647,0.42,0.0,0.0,1.893,0.619,4,0
574,501,0.573,0.051,0.089,1.033,0.522,0,0
58,387,0.672,0.015,0.022,1.033,0.633,0,0
1878,3047,1.044,0.029,0.028,0.113,0.901,135,0
1649,711,4.5,0.0,0.0,0.0,1.0,116,0
872,532,0.327,0.081,0.247,0.517,0.966,73,0
1680,938,0.257,0.023,0.089,0.089,0.233,133,0
1136,3021,0.706,0.092,0.131,0.714,0.774,0,0
1441,859,0.029,0.02,0.7,0.2,0.9,9,0
1533,4649,0.373,0.057,0.152,0.152,0.646,0,0
1776,1338,0.908,0.48,0.528,0.416,0.865,43,0
1767,3812,0.355,0.037,0.105,0.0,0.465,29,0
244,1644,0.293,0.003,0.011,0.382,0.955,24,0
1198,3999,0.462,0.462,1.0,0.0,0.967,113,0
416,487,0.273,0.045,0.167,0.378,0.844,3,0
77,10690,0.352,0.094,0.267,0.044,0.778,57,0
1144,3444,0.353,0.004,0.011,0.4,0.289,0,0
213,162,0.266,0.006,0.022,1.311,0.867,21,0
0,2657,1.0,0.0,0.0,0.0,0.0,2,0
1103,999,0.243,0.088,0.363,0.582,0.923,14,0
234,1604,0.194,0.129,0.667,1.0,1.0,43,0
936,1656,1.059,0.4,0.378,0.333,0.789,10,0
1933,3860,0.796,0.027,0.033,0.089,1.0,1,0
1994,18308,0.314,0.049,0.156,0.133,0.822,11,0
253,245,1.0,0.0,0.0,0.11,1.0,3,0
210,1759236,0.75,0.0,0.0,1.0,1.0,4,0
204,7798,0.474,0.0,0.0,0.033,0.922,24,0
915,64522,0.616,0.014,0.022,0.778,0.878,4,0
194,243,0.175,0.002,0.011,0.8,0.733,5,0
63,57,0.232,0.037,0.159,0.273,0.841,0,0
144,125,0.098,0.014,0.138,0.741,0.603,25,0
419,184,0.154,0.034,0.222,0.189,0.811,0,0
148,173,0.342,0.085,0.247,0.292,0.978,6,0
72,2310805,0.58,0.076,0.132,0.474,0.882,4,0
3,1345736,0.455,0.01,0.022,0.411,0.6,7,0
217,16467759,0.38,0.055,0.144,0.644,0.922,13,0
129,153,1.0,0.0,0.0,0.0,1.0,12,0
163,10108178,0.197,0.0,0.0,1.0,0.956,0,0
344,451,0.1,0.011,0.111,0.0,1.0,12,0
91,149,0.476,0.005,0.011,0.135,0.888,0,0
260,280,0.14,0.003,0.022,1.867,0.9,0,0
37,8711,0.566,0.013,0.022,0.411,1.0,0,0
258,316,0.093,0.008,0.083,0.354,0.875,27,0
344,546,0.455,0.005,0.011,0.144,0.911,0,0
209,209,0.18,0.006,0.033,2.611,0.833,12,0
589,216,0.018,0.004,0.231,0.538,1.0,10,0
271,2911438,0.234,0.0,0.0,0.7,0.817,3,0
1170,5940424,2.758,0.03,0.011,0.132,0.989,2,0
217,58972256,0.495,0.011,0.022,0.933,0.933,4,0
33,104,0.097,0.0,0.0,0.739,0.478,132,0
122,188,0.03,0.001,0.048,0.714,0.857,12,0
204,162,0.165,0.024,0.144,0.422,0.956,16,0
97,88,0.108,0.004,0.033,0.544,0.8,0,0
234,376,0.04,0.001,0.036,1.357,0.857,7,0
311,262,0.128,0.011,0.09,0.944,0.64,7,0
243,167,0.048,0.0,0.0,0.154,0.769,11,0
96,233,0.095,0.0,0.0,0.788,0.981,11,0
228,272,0.2,0.0,0.0,1.511,0.8,0,0
170,241,0.248,0.03,0.122,1.556,0.889,4,0
215,257,0.125,0.006,0.044,0.632,0.809,0,0
128,146,0.171,0.017,0.1,0.8,0.922,20,0
86,87,0.172,0.0,0.0,0.0,0.0,18,0
2757,627488,5.933,0.667,0.112,0.0,0.978,31,0
